Tweet,Correct Sentiment,Predicted Sentiment
Estou com tanta du00f3 do windows phone... CHUPA ESSA #microsoft http://t.co/jkGFN9rr trem lindo de deus!!!! android 4.0,irrelevant,irrelevant
#Microsoft #Research y la Universidad #Carnegie #Mellon desarrollan  #OmniTouch basado en #Kinect http://t.co/y2QzUjM7 #fb,irrelevant,irrelevant
"booooa tarde, sai da aula da #microsoft e agora to aqui na @Escola_Saga ; D",irrelevant,irrelevant
RTu201c@JohanBlok: #Smartsite prijsmodel voor #Microsoft #Azure cloud afgerond. Volgende week eerste site live in the cloud?u201d #in,irrelevant,negative
"rilasciata la CTP di Roslyn, l'API ""compiler as a service"""" per C# e VB http://t.co/EfGDBBUW #microsoft #roslyn #ctp""",irrelevant,irrelevant
Quieres un buen antivirus para tu Compu? Aquu00ed esta la soluciu00f3n: http://t.co/lNmMiWaZ Antivirus de #Microsoft,irrelevant,irrelevant
3 Tricks fu00fcr mehr Kontrolle u00fcber #Microsoft #Windows 7 -http://j.mp/mSOETz #hack,irrelevant,irrelevant
"Schaue mir #WMI #Performance Counters auf #Deutsch an, und kriege #Schmerzenu2026 ICH WILL #SCHMERZENSGELD VON #MICROSOFT!!! #fail",irrelevant,irrelevant
"""Il colpo di genio u00e8 stato iTunes non l'iPod in su00e9"""". Quello che #Google e #Samsung non possono capire",irrelevant,irrelevant
u00bfPiensas lanzar tu propio emprendimiento? #Microsoft te acerca los mejores recursos tecnolu00f3gicos. http://t.co/EBswmyUi #SoloPensamosenTI,irrelevant,irrelevant
RT @IMPULSONEGOCIOS: #Microsoft convierte en tu00e1ctil a cualquier superficie [VIDEO] http://t.co/RsXmVUxL,irrelevant,irrelevant
Die #Apple Story heute Abend in #DOK auf #SF1 war ziemlich beeindruckend R.I.P. #Stevejobs - doch wo wu00e4re Apple heute ohne #Microsoft ?,irrelevant,negative
#Noti #Bolivia :  #Microsoft lanza sitio oficial de #Skype http://t.co/V1WeJ6z6,irrelevant,irrelevant
#Microsoft en el futuro: Kinect y su tecnologu00eda avanzada http://t.co/kjiGyuFr,irrelevant,irrelevant
#Microsoft: Jetzt wird jede Hand zum Touch-Screen http://t.co/46F2PM7v #OmniTouch,irrelevant,irrelevant
"Meest comfortabele Touch area voor tablets, volgens onderzoek #Microsoft #augnl 2thumbsUp http://t.co/ChwcvZLE",irrelevant,irrelevant
"MAGIX ##Web Designer, ediciu00f3n visual de pu00e1ginas Web http://t.co/ycafF43r #microsoft #tecnologia",irrelevant,irrelevant
Microsoft Security Essentialu306eu5b9au7fa9u30d5u30a1u30a4u30ebu304cu30a2u30c3u30d7u30c7u30fcu30c8u3057u307eu3057u305fuff1a1.115.68.0 &gt; http://t.co/lZde20Vy #Microsoft,irrelevant,irrelevant
"OmniTouch, el nuevo invento de #Microsoft permitiru00e1 usar un teclado en cualquier superficie.  http://t.co/Rf9moB8q",irrelevant,irrelevant
7 minutes to go!!nhttp://t.co/VqueOskE #ebaymobilen#ebay #office #mac #apple #microsoft #office,irrelevant,irrelevant
#Microsoft lanza sitio oficial de #Skype http://t.co/c3kGqpyR #JeryTecnologias #tecnologu00eda,irrelevant,irrelevant
#Microsoft #OmniTouch: Convirtiendo cualquier superficie en una u201cpantalla tu00e1ctilu201d http://t.co/7FvZ0IIq,irrelevant,irrelevant
"Zie ik net dat ik volgende week samen met twitterloze Karsten naar een #prospect in #Ridderkerk ga om te praten over, #Microsoft #licenties.",irrelevant,irrelevant
@akirareiko u00bfViste que ya html5.com no es de #Apple sino de #Microsoft?,irrelevant,irrelevant
RT @ZiOu333: Et Sony se fait encore pirater !! C'est la fu00eate du slip chez eux. Faudrai peut-u00eatre acheter un pare-feu ?! #Sony Vive #Micr ...,irrelevant,irrelevant
"@mcastanedac ya quu00edtale esa mugrera de #Microsoft OS. Vamos a dejarla limpia y andando, aprovecha el nuevo #Ubuntu que jala hasta en cels :)",irrelevant,irrelevant
RT @newsgrape_de: 3 Tricks fu00fcr mehr Kontrolle u00fcber #Microsoft #Windows 7 -http://j.mp/mSOETz #hack,irrelevant,irrelevant
RT @alligatore: #microsoft intervista #vivido sul #cloud http://t.co/ky65puA2,irrelevant,irrelevant
"RT @cynblackstone: Zeer enthousiaste reacties op bedrijfsbezoek aan #Microsoft voor de (interim) #secretaresse, dank Kelly en Brigitte v ...",irrelevant,irrelevant
RT @slashdotjp: http://t.co/zK1dtFiS #u30deu30a4u30afu30edu30bdu30d5u30c8 #microsoft Microsoftu3001Skype u306eu8cb7u53ceu3092u5b8cu4e86,irrelevant,irrelevant
RT @cmaneu: #stage #Toulouse #Microsoft #net #SuperBou00eete #Win8 #geeks = http://t.co/kWfptH4P (Please RT ;),irrelevant,irrelevant
"epic! #microsoft ich dachte echt, das kann doch nur fake sein! ^^ http://t.co/T4vXmNO7",irrelevant,negative
CEO Microsoft: Kami Beruntung Tak Akuisisi Yahoo http://t.co/Viy6W6Z0 n #Microsoft,irrelevant,irrelevant
Two more hours for SALE!!nnhttp://t.co/VqueOskE #ebaymobile #ebay #sale #mac #office #microsoft #apple #2011 #original #new,irrelevant,irrelevant
RT @hectorsm: Quu00e9 prioridades tenemos como Pais? Plan Nacional: http://t.co/paeNlAnn #in #microsoft,irrelevant,irrelevant
#Noticias : #Microsoft lanza sitio oficial de #Skype http://t.co/v5fAsqId,irrelevant,irrelevant
"Cette annu00e9e encore, #Microsoft remporte le prix du meilleur Service Client 2012 http://t.co/vWHpxkVP",irrelevant,irrelevant
"Leuk, ik ontving net een mooi boeket bloemen thuis van #Microsoft, als dank voor mijn bijdrage en waardevolle input. #CareToShareKnowledge",irrelevant,irrelevant
Steve (#Microsoft) haalt uit naar #Android http://t.co/nqMvktse,irrelevant,irrelevant
BREKEND: #Microsoft en #Linux nu beiden in de aanbieding!  http://t.co/oyeqR80p,irrelevant,irrelevant
#Microsoft lanza sitio oficial de #Skype http://t.co/FZeM9Na4,irrelevant,irrelevant
"Wie ist es #Apple gelungen, seinen gru00f6u00dften Rivalen #Microsoft endgu00fcltig abzuhu00e4ngen? Der @guardian erklu00e4rt's http://t.co/yE6lT3Bo (CvD)",irrelevant,irrelevant
#Oferta #Empleo Product Manager de Soluciones #IT http://t.co/xfZicBqO #trabajo #marketing #microsoft,irrelevant,irrelevant
Un pa$o mu00e1s y @3devBC seru00e1 el primer #Microsoft Partner Gold en Application Lifecycle Management #ALM del pau00eds :) #WIN,irrelevant,positive
"Du00e9mo, cru00e9ation d'un cluster par @GaelDuhamel #VAD #Microsoft #VisualStudio #DataMining http://t.co/M5eqlqUA",irrelevant,irrelevant
Lets play a game http://t.co/3qNIv3Nx #ie #microsoft #useragent #yourbrowsermatters @radiotux @webstandardat @heiseonline @ChrisZwitschert,irrelevant,irrelevant
Web 2.0 Summit: Ballmer hablu00f3 sobre Windows Phone y sus competidores http://t.co/dCOh8vfp #eventos #microsoft,irrelevant,irrelevant
NAVIGE in TerDege Nieuw 17 opgenomen in rubriek Personalia en Bedrijven als zelfstandig ondernemer #Microsoft #Dynamicsu2026http://t.co/TAILFVUV,irrelevant,irrelevant
#grantthornton geeft gouden tips #verkoop #onderneming. Ook workshops #philips #nobel #rabobank #microsoft #port4growth http://t.co/sfciksak,irrelevant,irrelevant
RT @MichaelKroker: Kroker's Look @ IT: Der #Apple-Schock im PC-Markt - mit unerwartetem Potenzial fu00fcr #Microsoft --&gt; http://t.co/29vCUgQz,irrelevant,irrelevant
#Microsoft #Silverlight v4.0.60831 &amp; v5.0.60818 RC | fanSte.nl http://t.co/b4IRd1qa via @pryourblog,irrelevant,irrelevant
[HighTech] Microsoft PocketTouch - Multitouch Atravu00e9s de Tecido http://t.co/eLqI5VAB #touch #pockettouch #microsoft,irrelevant,irrelevant
#Microsoft: Una pantalla tu00e1ctil al alcance de tu mano. http://t.co/kUAfBenM,irrelevant,irrelevant
RT @codebit_org: #Microsoft convierte en tu00e1ctil a cualquier superficie [ #VIDEO ] http://t.co/mKNOVBUS,irrelevant,irrelevant
"#Alunos, vcs podem baixar a versu00e3o de avaliau00e7u00e3o do #Windows7 #Enterprise, de grau00e7a, diretamente da #Microsoft...Vejam - http://t.co/1rXnEpYl",irrelevant,irrelevant
#Windows 8: #Microsoft schafft den Startbildschirm ab... http://t.co/06vsmKdm,irrelevant,irrelevant
Plan Carrera #microsoft technical:Certificaciu00f3n desarrollador y diseu00f1ador apps empresariales #visualstudio2010 http://t.co/cVd2b2Rz Gratuito,irrelevant,irrelevant
Estudio: Microsoft vende mu00e1s http://t.co/1VfC5PH1 #microsoft #tecnologia #tic #IT,irrelevant,irrelevant
Gibt es nun auch Sicherheitslu00fccken bei #Microsoft? Mehrere Seiten berichten u00fcber gehackte Xbox-Live-Accounts: http://t.co/4GZ6fVkU #xbox,irrelevant,irrelevant
@torbenleuschner die haben was an der Waffel #ie #microsoft #wunschdenken,irrelevant,negative
Vous me demandiez comment obtenir une #certification #Virtualisation Serveur #Microsoft ? Si vous avez des questions - http://t.co/fC5LFiCL,irrelevant,irrelevant
#Microsoft du00e9taille la recherche au sein du Start Screen http://t.co/ZaElukM1,irrelevant,irrelevant
Bill Gates llamado a declarar por un antiguo caso de... http://t.co/wFrUi1nN #Wordperfect #Windows_95 #Microsoft #Novell #Bill_Gates,irrelevant,irrelevant
#Microsoft ofrece un sistema de #codificaciu00f3n #MicrosoftTag http://t.co/jojh48Lg,irrelevant,irrelevant
#SPOED! Op zoek naar een #Support #Engineer!  #HBO #Microsoft #sharepoint #SQL! Ben jij analytisch/klantgerichu2026 (cont) http://t.co/RCaS7Kph,irrelevant,irrelevant
"RT @SPIEGELONLINE: Wie ist es #Apple gelungen, seinen gru00f6u00dften Rivalen #Microsoft endgu00fcltig abzuhu00e4ngen? Der @guardian erklu00e4rt's http://t. ...",irrelevant,irrelevant
Official plush Portal turrets deploying this December http://t.co/M7h8Orkc #mac #microsoft #pc #playstation,irrelevant,positive
"RT @AslanMarine: Vous voulez la une de LNT ? La nouvelle tribune de demain 20/10/11: #intikhabates, #PJD, #PPS, #MoroccoMall , #Boeing , ...",irrelevant,irrelevant
"Necesito editar un archivo y no puedo, soluciu00f3n #Microsoft, no lo edites que estupides",irrelevant,irrelevant
Conector de redes sociales de #Microsoft #Outlook  http://t.co/BPgPq45t,irrelevant,irrelevant
"u0420u0435u0431u044fu0442u0430 u0438u0437 #Microsoft u0440u0430u0441u0441u043au0430u0437u044bu0432u0430u044eu0442 u0440u0430u0437u0440u0430u0431u043eu0442u0447u0438u043au0430u043c #u0421u0442u0430u0440u0442u043fu0430u043a, u043au0430u043a u043cu043eu0436u043du043e u0438u043du0442u0435u0433u0440u0438u0440u043eu0432u0430u0442u044cu0441u044f u0441 #SystemCenter u0447u0435u0440u0435u0437 u0432u0435u0431-u0441u0435u0440u0432u0438u0441u044b. http://t.co/ZwDHUK2W",irrelevant,irrelevant
Prototipo #Microsoft que convierte cualquier superficie en tu00e1ctil.. asombroso... http://t.co/MltAwZA0,irrelevant,irrelevant
No pierdan la oportunidad de registrarse al evento gratuito de Lanzamiento de #Microsoft #Dynamics #AX2012 regu00edstrese: http://t.co/G2SNZEvE,irrelevant,irrelevant
#Microsoft arrogance again - Ballmer says you need to be a computer scientist to use #Android http://t.co/pltitgeI,negative,negative
"@Anas_Monaffal LOL , i do both .. and for sure #Microsoft #DotNet is perfect, simple o ay 7aja ;) .. but sorry I HATE WINDOWS PHONES :P",negative,negative
#WindowsPhone7 would get a lot more blog and review love if #Microsoft provided a tool to grab screenshots. It's nearly impossible #wpt,negative,neutral
"Dear #Microsoft, I should only have to hit the Windows update button *once* when manually running updates, not 4 or 5 times. #sysadmin",negative,irrelevant
"#Nokia workers ask, is chief executive a #Microsoft mole? http://t.co/lWJP9GiU",negative,irrelevant
Is #Nokia chief executive a #Microsoft mole? http://t.co/jkOTcrMbnStephen Elop accused of destroying Nokia so Microsoft can buy it cheap.,negative,negative
u267b @mariospr: Stand up for your freedom to install free software. Please sign up! http://t.co/YOOTfKTM #gnu #against #microsoft,negative,positive
"#BOFH excuse #447: According to #Microsoft, it's by design | #IFollowBack #Instantly",negative,negative
"After I don't know how many years, you still can't copy a #microsoft #word document headings to #powerpoint. #justsaying",negative,irrelevant
#microsoft fail #notresponding for fcucks sake  http://t.co/lCXa9q8P,negative,negative
#microsoft update is so slow  :(( http://t.co/37IGhGic,negative,negative
"http://t.co/zBLtZ5MW German Federal #Trojan's got a BigBrother. #Gov spying on its people, #Microsoft's 32bit/64bit #Windows is target",negative,irrelevant
Internet Explorer 9 is the biggest pile of shit ever seriously #Microsoft #IE9,negative,negative
"Unmindful Ballmer, collects half a billion, doesn't say thank you.  http://t.co/lwtpXejo #android #google #microsoft",negative,positive
#Update #Microsoft MS11-078 - Critical : Vulnerability in .NET Framework and Microsoft Silverlight Could Allow R... http://t.co/izO0WUNt,negative,negative
"#microsoft still didn't managed access to #metro apps on ""older"""" netbooks. #win8 #resolution""",negative,irrelevant
"""Yeh behatreen samay hay parivar honeka"""" says the #microsoft #ad in hindi. Preaching family values to indians? Get a local ad agency guys""",negative,irrelevant
#Microsoft Lync crash issue on #Mac OS X 10.7.2 [Fixed] - http://t.co/rzucFejc,negative,negative
[WebProNews Finance] #Yahoo Revenue Drop Attributed to #Microsoft Deal http://t.co/EOrOSstX,negative,irrelevant
Great time to be a family? #Microsoft #advertising enrages me. Again. http://t.co/pYT7vKRP,negative,positive
"RT @Saptha: When u dine with a customer u shoukd never explain abt solutions unless he ask , M$ never lean the concept #microsoft #fail",negative,positive
How #Apple eclipsed #Microsoft http://t.co/1fH0dFGj from @guardian,negative,irrelevant
"So let me get this straight, #microsoft makes windows phone, microsoft owns skype but there's no #skype app for windows phone.",negative,irrelevant
Ouch!!! #Microsoft #Azure #fail http://t.co/LJpGVZJT,negative,irrelevant
RT @anup_pillai: How #Apple eclipsed #Microsoft | http://t.co/r6hNEtTu,negative,irrelevant
I would be a lot happier if #Microsoft Word didn't freeze every 5 minutes.,negative,neutral
"#Google Apps vs. #Microsoft #Office 365: ""it is clear that Google Apps should be the top choice"""" http://t.co/KDTD4zRe""",negative,positive
#Microsoft Lync crash issue on #Mac OS X 10.7.2 [Fixed] - http://t.co/YZhCdgFP,negative,negative
"If #Apple came out with gaming console (ala Xbox 360) that blew the current players out of water, #Microsoft and #Sony would be in trouble",negative,negative
#Microsoft licensing process is annoying !!!,negative,negative
"#Microsoft, #Adobe lose $13.5bn to piracy: Report http://t.co/x4yWfNSV",negative,negative
How #Apple eclipsed #Microsoft http://t.co/KxboqsKj,negative,irrelevant
"RT @amarsanghera The fact that #Microsoft are using a #QRCode alongside one of their colour code shows the format is failing, opinionsu2026",negative,negative
#microsoft #SBS 2011 disabling third party software #updates via #gpo,negative,irrelevant
"#Microsoft CEO Steve Ballmer on Not Buying Yahoo: u201cSometimes, Youu2019re Luckyu201d &lt;http://t.co/rcml9XQR&gt;",neutral,irrelevant
#stage #Toulouse #Microsoft #net #SuperBou00eete #Win8 #geeks = http://t.co/7UHSLQII (Please RT ;),neutral,irrelevant
Project Greenwich 2 be released by #Microsoft Research lets people curate their own personal history http://t.co/ocre5FwU,neutral,irrelevant
RT @PacktEnterprise: Book Published! #Microsoft #SharePoint 2010 Power User Cookbook: http://t.co/A8ZqMpYP @spmentor http://t.co/v0mO0VkQ,neutral,irrelevant
#Microsoft Natural #Ergonomic #Keyboard 4000 Review http://t.co/blz7dtsy,neutral,irrelevant
Print Ads Dead ? Not with #Microsoft #TAG on your ad learn more here - http://t.co/vfZRTkaa,neutral,negative
RT @Maven_Infosoft: #Patent Wars: #Google vs. #Samsung vs. #Apple vs. #Motorola vs. #Microsoft vs. #Oracle -  http://t.co/PjxURwrp,neutral,irrelevant
"Appleu2019 cash balance = $75.9 billion, surpassing the total operating balance of the U.S. government  #rich #apple #google #microsoft  #money",neutral,irrelevant
@WesleyBackelant Indeed I survived #sqlpass #sqlkilt and a couple of vendor evenings :-)  I spared #sqlkaraoke my great voice :-) #microsoft,neutral,positive
@tomcastiglia and @sharepointony now presenting on #SharePoint upgrade planning at our #SharePoint ECM Summit at the #Microsoft Tech Center,neutral,irrelevant
"#Microsoft u2019s new u201cgreat to be a familyu201d #adverts begin to air, including #Office2010 #Windows7 and #WP7.nhttp://t.co/L5J2UEEQn@winrumors",neutral,irrelevant
Hm... Can't decide if I should like it or not... #Microsoft #OmniTouch  http://t.co/k074N0z2,neutral,positive
#Microsoft #Wireless #Keyboard 3000 Review http://t.co/C4GOy04V #wirelesskeyboardandmouse #mousecombos,neutral,irrelevant
Steve Ballmer people need to be computer scientists to figure out how to use #Android phones | @Telegraph http://t.co/B5X0SDgp #Microsoft,neutral,irrelevant
Microsoft Announces Interactive TV For Childrenu2019s Games & Story Books #Xbox #Microsoft #family #fb http://t.co/BOCzCmbg,neutral,irrelevant
RT @bcopher: Anyone know where I can get a free trial of #microsoft #frontpage for #mac?,neutral,positive
http://t.co/VgMYdlDS found article on  http://t.co/UAWHbOLz  Fake #Microsoft scammers lure users into #granting remote access to PCs,neutral,negative
I'm nowhere near to be a scientst but thks to Steve Balmer 4 declarng me a scientst. Been using #Android frm last 3yrs. #Microsoft #Google,neutral,irrelevant
Jet Car Stunts Xbox Live game for Windows Phone released http://t.co/O3hYxBxh #wp7 #xbox #microsoft,neutral,irrelevant
"#Job #ICT System Engineer (m/w): planova human capital ag, Luzern http://t.co/2PJo4Dqr #Microsoft #IT",neutral,irrelevant
#Windows8 #Microsoft please implement a UAC prompt when a non elevated process drops on elevated process instead of failing silently.,neutral,neutral
"DPR Client: @EvolveTech partnering with #Microsoft on #Office 365 webinar Tuesday, Nov. 1, at 10 a.m. ET. Sign up! http://t.co/hnrzdFk5",neutral,irrelevant
#Microsoft builds a functioning u2018holodesku2019 to interact with digital items http://t.co/otvmQxJ2,neutral,irrelevant
"#Microsoft CEO #Steve_Ballmer on Not Buying #Yahoo: u201cSometimes, Youu2019re Luckyu201d http://t.co/D0u2o9nZ",neutral,irrelevant
@Cyruss1989 @wpcentral I think they're referring to the obvious  partnership between #Microsoft and #Nokia aka #Bing and #Navteq.,neutral,irrelevant
Club CALUMO was FUN!  See the vidio CALUMO Blog #Denali #Microsoft #SQLServer http://t.co/8THqSRBd via @calumo,neutral,positive
Check out this Interesting Blog on Tips from #YouSendIt 4 wht 2 Consider When Migrating 2 #Microsoft Exchange 2010 http://t.co/yLF30h0h,neutral,positive
RT @Microsoft_EDU: Quality #education is vital. Attend #Microsoft & #Desire2Learn session at #EDUCAUSE http://t.co/Gym6pUUx #EDU11,neutral,irrelevant
@MSPartners can join: Small Business Specialist Community (SBCS) http://t.co/IlQPKEz0! #Microsoft #MPN,neutral,irrelevant
#microsoft,neutral,irrelevant
#Microsoft are patenting applying personas of celebrities to #Bing results http://t.co/JBmsaU6O,neutral,irrelevant
RT @aislyngreene: #Microsoft wants to transform your hand into a touchscreen: http://t.co/an3bmArc via @AddThis,neutral,irrelevant
#Microsoft extends revenue guarantees to Yahoo: Yahoo disclosed today that Microsoft extendedu2026 http://t.co/NWLalDdd,neutral,irrelevant
#Free Genuine Copy #Microsoft #Windows 8 Pre-Beta #OS: I donu2019t know how long itu2019s been outu2026 http://t.co/EY8GOIrk,neutral,positive
@cloudnewsindia New Version of #Cloud InTune is Available: Posted on #Windows 7 News...#Microsoft has just..http://bit.ly/pY0hlZ,neutral,irrelevant
Any surface touch http://t.co/ymNtCIKG #Microsoft #Technology,neutral,irrelevant
BUILD Windows #Samsung #Slate PC in US #Microsoft Store http://t.co/bm4NeNiT #msdn #bldwin,neutral,irrelevant
RT @Flipbooks #Microsoft Researchers Want to Turn Your Hand Into a Touchscreen http://t.co/NDpyFvpK rt @TferThomas #Technology #Tech,neutral,irrelevant
Tomorrow at #SAPTechEd Bangalore: #SAP & #Microsoft Building Apps for Both Worlds w #DuetEnterprise & #SAPGateway. http://t.co/te4NQmxN,neutral,irrelevant
RT @marcfletcher: #Intervate wins the portals and collaboration partner of the year 2011 #Microsoft #techedafrica,neutral,positive
"@bsteelooper: I vouched for you in #programmer, #microsoft engineer, and #ethical hacker on Connect.Me http://t.co/HIJqPBso",neutral,irrelevant
High Tech Director of Business Development *selling consulting services* #Oracle #Microsoft #SAP #SanFrancisco #jobs http://t.co/OWf25yJB,neutral,irrelevant
RT @SAP_MICROSOFT: Follow @whymicrosoft for insight on #Microsoft solutions which drive productivity for people and their organizations,neutral,irrelevant
"CNET u00bb #Microsoft #OmniTouch allows multitouch input on arbitrary, everyday surfaces u00bb http://t.co/PbwdSTmb http://t.co/0D4xV6D3",neutral,negative
"Microsoft releases developer preview of ""Project Roslyn"""" compiler http://t.co/lpb9n510 #Microsoft #beta""",neutral,irrelevant
#Microsoft details #Windows8's new Start Screen Search http://t.co/Z6X5rE5q,neutral,irrelevant
Ballmer On Not Buying Yahoo: nhttp://t.co/ypM4GXf9 nn#Microsoft #Yahoo #Skype #Xbox #Google #Bing #Ballmer,neutral,irrelevant
"Just saw my bud @EdMaguire of Credit Agricole Securities interviewed by @TylerMatheison  @CNBC, covering  #Microsoft. You rocked it, Ed! #fb",neutral,irrelevant
Creating #Pareto charts using #Microsoft #Excel http://t.co/OFXuNqhY,neutral,irrelevant
RT @MobileTechWorld: Jet Car Stunts Xbox Live game for Windows Phone released http://t.co/O3hYxBxh #wp7 #xbox #microsoft,neutral,irrelevant
#MindTree Introduces mPromo #TradePromotion Solution on #Microsoft #Azure http://t.co/LkjHqrnR #CPG #CGT,neutral,irrelevant
@WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00pm @wspwest http://t.co/5FiP2vVg or ping me,neutral,irrelevant
Suppose Microsoft Had Bought Siri? - Forbes http://t.co/ZRYNdhDi #apple #microsoft #siri #msft,neutral,irrelevant
#Microsoft news: #SQLServer licensing will be different from december2011 | #Office365 and #Azure will be available in #Algeria in 2013,neutral,positive
"#Microsoft #Cloud Microsoft - Capture the Cloud: ... through the Rookie, Veteran, and All-Star tiers provid... http://t.co/tnxYUxvA #TCN",neutral,irrelevant
RT @infamarketplace: Tool  to allow users to apply #DataQuality rules directly from MS Excel. Learn more @infamarketplace. http://t.co/j ...,neutral,positive
#Microsoft builds a functioning 'holodesk' to interact with digital items - http://t.co/ougSB108 via @TheNextWeb,neutral,irrelevant
The way you can understandnall of the social medianis as the creation ofna new kind of public space.  #MICROSOFT,neutral,irrelevant
iCloud Control Panel for Windows: http://t.co/8nJ4VHNL #win7 #windows7 #apple #ipad #iphone #ipod #iphone4s #microsoft #icloud,neutral,irrelevant
New post: Touch Everywhere http://t.co/KKDup8v1 #microsoft #research #touch,neutral,irrelevant
"RT @mashable: #Microsoft CEO Steve Ballmer on Not Buying #Yahoo: ""Sometimes",neutral,irrelevant
RT @Pocketlint: Ballmer on Nokia: Really looking forward to bunch of new devices next week #nokia #microsoft #wp7 http://t.co/vOH8VM8A,neutral,irrelevant
RT @HPC_Guru: LINQ to #HPC: #Microsoft closes in on delivering its own #Hadoop competitor http://t.co/rsRmJPob #dryad #BigData via @mary ...,neutral,irrelevant
"Zero-day exploits are low in number, but pose big threat, experts say: http://t.co/Tk7i6fw4 #Microsoft #ITsecurity",neutral,negative
Night at the Roxbury with Gates and Ballmer  http://t.co/RSZAL40S #funny #video #gates #ballmer #microsoft,neutral,irrelevant
RT @sb_greenbiz: #Microsoft's supplier #sustainability movement & the effect it could have on #plastics companies http://t.co/m0otPgEm,neutral,irrelevant
Gartner BI 2011: Microsoft and Oracle! http://t.co/ujN5j8dW #Gartner #BI # Oracle #Microsoft,neutral,irrelevant
#HP VirtualSystem for #Microsoft is the latest solution from HP & Microsoft. http://t.co/w8IXiboT #hpci,neutral,irrelevant
#Microsoft announces official SQL Server driver for #Linux - http://t.co/lgTx40UM #SqlServer,neutral,irrelevant
#Microsoft Excel Tips: How To Alternate the Color Between Rows #tips rhttp://t.co/WJWREFjJ,neutral,positive
Check out this great Blog w/ Tips from #YouSendIt - what 2 Consider When Migrating 2 #Microsoft Exchange 2010 http://t.co/jw1UbODI @YSI,neutral,positive
"Steve Ballmer: #Nokia to reveal multiple #Windows Phone devices next week, #Microsoft may make their own - http://t.co/KnmpXSW0",neutral,irrelevant
Microsoft's Steve Ballmer attacks Android phones http://t.co/bkgep6zm #Android #Microsoft #SteveBallmer #Google,neutral,negative
See how you can save 40% on dozens of #Microsoft #certification practice exams http://t.co/KojQrE1q via @EricLigman,neutral,irrelevant
"Google Docs presentation makes PowerPoint weep, beg for mercy http://t.co/9rVHs6jk via @engadget #google #powerpoint #microsoft #haha",neutral,negative
#Microsoft #Cloud GSA Loses $2.5 Billion Cloud Contract Fight: Google recently dropped a case against the D... http://t.co/cObJRw66 #TCN,neutral,negative
Nokia 800 u201cSearayu201d Windows Phone press shots leak http://t.co/HwZzIEKk #microsoft #windows,neutral,negative
Microsoft applies for celebrity search patent #microsoft #bing http://t.co/WABa8K9B,neutral,irrelevant
#Teamfollowback -Microsoft expands Windows Phone Marketplace to India #microsoft #windowsphone #india,neutral,irrelevant
first steps to holographic user interfaces? http://t.co/XkavtOm9 #microsoft #research,neutral,irrelevant
#Intervate wins content management partner of the year 2011. #Microsoft #techedafrica,neutral,positive
"Great, now #Skype is a part of #Microsoft stack http://t.co/vZfUv9OI.",neutral,positive
Get rid of that tangled mess behind your computer desk with this #Microsoft Wireless Mouse and Keyboard:  http://t.co/n4LewRAy,neutral,negative
"RT @techinciter: Open Letter: Steve Ballmer, Please Retire - Forbes - Please retweet! #MSFT needs a techie leader. http://t.co/E8uMRmro  ...",neutral,irrelevant
Microsoft Roslyn CTP is finally out...Check it out http://t.co/cSTAnsLF #roslyn #visualstudio #compiler #csharp #net #microsoft,neutral,irrelevant
"228MB for what is basically a glorified chat client.  Oh, Microsoft.  #lync #microsoft http://t.co/oktrAysu",neutral,irrelevant
"""Metro (design language)"""" http://t.co/r7RdW1PH Microsoft took inspiration from King County Metro! #microsoft #metro #windows8 #bus""",neutral,positive
#Microsoft researchers want to turn your hand into a touchscreennhttp://t.co/HV2oi81b,neutral,irrelevant
#Microsoft Windows Server 2008 R2 Enterprise OEM #preisvergleich http://t.co/0jWsfMQn Bewertung softline24 #test #Microsoft,neutral,irrelevant
#microsoft makes every surface a touch screen http://t.co/n2GC2gK4 #touch #gesture,neutral,irrelevant
Isn't this a little too much?nhttp://t.co/ILWPs3f9 #xbox #microsoft #technology,neutral,irrelevant
RT @Startpack_en: Guys from #Microsoft tell #Startpack developers about how to integrates with #SystemCenter via web services. http://t. ...,neutral,irrelevant
CLOUD NEWS - Infosys boosts its cloud solution with Microsoft partnership - http://t.co/RNHzqjGR - @Infosys #cloud #microsoft #azure,neutral,negative
1st public test release for the Roslyn project. http://t.co/0j9ly9Y8 giving APIs to the C# compiler (and visual basic but ..;). #microsoft,neutral,irrelevant
#Microsoft applies for celebrity search #patent. #bing-o http://t.co/vaDvkMSk #HermanCain.co directs you to...#RonPaul http://t.co/8Qgp5J48,neutral,irrelevant
Need info - #Microsoft #CRM - then check this out - http://t.co/seRMv1o7,neutral,irrelevant
Dear #Microsoft - seize the moment - focus on developing Windows7 phones for enterprise solutions. Succeed where #RIM is failing.,neutral,neutral
#Microsoft shows 'touch screen' for any surface | Nanotech - The Circuits Blog - CNET News http://t.co/qwhoCf5T via @cnet,neutral,irrelevant
Survivable Branch Appliances & Basic Hybrid Gateways for #Microsoft #Lync and Office Communications Server http://t.co/MqUojAAf #Audiocodes,neutral,irrelevant
How to install Windows 7 u2013 What to do before start [Part 2]: http://t.co/vvaslUmA via @Pureinfotech #win7 #tech #software #backup #microsoft,neutral,irrelevant
#itasum11 - Gadgeteer http://t.co/ecWX3Ajl - The New Way to make inspire and stimulate learning #edugeek #kinext #microsoft,neutral,positive
